occupancy_id,facility_id,facility_name,category,terminal,timestamp,occupancy_count,capacity,occupancy_ratio,crowd_level
OCC005694,FAC0094,Gate 302,boarding_gate,T3,2026-06-21 05:00:00,38,60,0.63,medium
OCC005695,FAC0094,Gate 302,boarding_gate,T3,2026-06-21 06:00:00,36,60,0.6,medium
OCC005696,FAC0094,Gate 302,boarding_gate,T3,2026-06-21 07:00:00,55,60,0.91,high
OCC005697,FAC0094,Gate 302,boarding_gate,T3,2026-06-21 08:00:00,50,60,0.84,high
OCC005698,FAC0094,Gate 302,boarding_gate,T3,2026-06-21 09:00:00,50,60,0.83,high
OCC005699,FAC0094,Gate 302,boarding_gate,T3,2026-06-21 10:00:00,37,60,0.62,medium
OCC005700,FAC0094,Gate 302,boarding_gate,T3,2026-06-21 11:00:00,36,60,0.6,medium
OCC005701,FAC0094,Gate 302,boarding_gate,T3,2026-06-21 12:00:00,32,60,0.54,medium
OCC005702,FAC0094,Gate 302,boarding_gate,T3,2026-06-21 13:00:00,31,60,0.51,medium
OCC005703,FAC0094,Gate 302,boarding_gate,T3,2026-06-21 14:00:00,30,60,0.49,medium
OCC005704,FAC0094,Gate 302,boarding_gate,T3,2026-06-21 15:00:00,36,60,0.6,medium
OCC005705,FAC0094,Gate 302,boarding_gate,T3,2026-06-21 16:00:00,41,60,0.69,medium
OCC005706,FAC0094,Gate 302,boarding_gate,T3,2026-06-21 17:00:00,50,60,0.83,high
OCC005707,FAC0094,Gate 302,boarding_gate,T3,2026-06-21 18:00:00,56,60,0.93,high
OCC005708,FAC0094,Gate 302,boarding_gate,T3,2026-06-21 19:00:00,50,60,0.84,high
OCC005709,FAC0094,Gate 302,boarding_gate,T3,2026-06-21 20:00:00,45,60,0.75,high
OCC005710,FAC0094,Gate 302,boarding_gate,T3,2026-06-21 21:00:00,37,60,0.62,medium
OCC005711,FAC0094,Gate 302,boarding_gate,T3,2026-06-21 22:00:00,31,60,0.51,medium
OCC005712,FAC0094,Gate 302,boarding_gate,T3,2026-06-21 23:00:00,24,60,0.4,low
OCC005713,FAC0094,Gate 302,boarding_gate,T3,2026-06-22 00:00:00,28,60,0.46,medium
OCC005714,FAC0094,Gate 302,boarding_gate,T3,2026-06-22 01:00:00,27,60,0.46,medium
OCC005715,FAC0094,Gate 302,boarding_gate,T3,2026-06-22 02:00:00,28,60,0.46,medium
OCC005716,FAC0094,Gate 302,boarding_gate,T3,2026-06-22 03:00:00,32,60,0.53,medium
OCC005717,FAC0094,Gate 302,boarding_gate,T3,2026-06-22 04:00:00,28,60,0.47,medium
OCC005718,FAC0094,Gate 302,boarding_gate,T3,2026-06-22 05:00:00,37,60,0.61,medium
OCC005719,FAC0094,Gate 302,boarding_gate,T3,2026-06-22 06:00:00,37,60,0.62,medium
OCC005720,FAC0094,Gate 302,boarding_gate,T3,2026-06-22 07:00:00,46,60,0.77,high
OCC005721,FAC0094,Gate 302,boarding_gate,T3,2026-06-22 08:00:00,58,60,0.97,high
OCC005722,FAC0094,Gate 302,boarding_gate,T3,2026-06-22 09:00:00,55,60,0.91,high
OCC005723,FAC0094,Gate 302,boarding_gate,T3,2026-06-22 10:00:00,39,60,0.65,medium
OCC005724,FAC0094,Gate 302,boarding_gate,T3,2026-06-22 11:00:00,37,60,0.61,medium
OCC005725,FAC0094,Gate 302,boarding_gate,T3,2026-06-22 12:00:00,31,60,0.51,medium
OCC005726,FAC0094,Gate 302,boarding_gate,T3,2026-06-22 13:00:00,31,60,0.51,medium
OCC005727,FAC0094,Gate 302,boarding_gate,T3,2026-06-22 14:00:00,24,60,0.39,low
OCC005728,FAC0094,Gate 302,boarding_gate,T3,2026-06-22 15:00:00,35,60,0.59,medium
OCC005729,FAC0094,Gate 302,boarding_gate,T3,2026-06-22 16:00:00,48,60,0.8,high
OCC005730,FAC0094,Gate 302,boarding_gate,T3,2026-06-22 17:00:00,49,60,0.81,high
OCC005731,FAC0094,Gate 302,boarding_gate,T3,2026-06-22 18:00:00,45,60,0.74,medium
OCC005732,FAC0094,Gate 302,boarding_gate,T3,2026-06-22 19:00:00,44,60,0.74,medium
OCC005733,FAC0094,Gate 302,boarding_gate,T3,2026-06-22 20:00:00,38,60,0.63,medium
OCC005734,FAC0094,Gate 302,boarding_gate,T3,2026-06-22 21:00:00,39,60,0.64,medium
OCC005735,FAC0094,Gate 302,boarding_gate,T3,2026-06-22 22:00:00,33,60,0.55,medium
OCC005736,FAC0094,Gate 302,boarding_gate,T3,2026-06-22 23:00:00,26,60,0.44,medium
OCC005737,FAC0094,Gate 302,boarding_gate,T3,2026-06-23 00:00:00,28,60,0.47,medium
OCC005738,FAC0094,Gate 302,boarding_gate,T3,2026-06-23 01:00:00,25,60,0.41,medium
OCC005739,FAC0094,Gate 302,boarding_gate,T3,2026-06-23 02:00:00,28,60,0.46,medium
OCC005740,FAC0094,Gate 302,boarding_gate,T3,2026-06-23 03:00:00,26,60,0.43,medium
OCC005741,FAC0094,Gate 302,boarding_gate,T3,2026-06-23 04:00:00,32,60,0.53,medium
OCC005742,FAC0094,Gate 302,boarding_gate,T3,2026-06-23 05:00:00,37,60,0.61,medium
OCC005743,FAC0094,Gate 302,boarding_gate,T3,2026-06-23 06:00:00,41,60,0.68,medium
OCC005744,FAC0094,Gate 302,boarding_gate,T3,2026-06-23 07:00:00,47,60,0.78,high
OCC005745,FAC0094,Gate 302,boarding_gate,T3,2026-06-23 08:00:00,57,60,0.96,high
OCC005746,FAC0094,Gate 302,boarding_gate,T3,2026-06-23 09:00:00,52,60,0.86,high
OCC005747,FAC0094,Gate 302,boarding_gate,T3,2026-06-23 10:00:00,34,60,0.57,medium
OCC005748,FAC0094,Gate 302,boarding_gate,T3,2026-06-23 11:00:00,32,60,0.54,medium
OCC005749,FAC0094,Gate 302,boarding_gate,T3,2026-06-23 12:00:00,33,60,0.55,medium
OCC005750,FAC0094,Gate 302,boarding_gate,T3,2026-06-23 13:00:00,36,60,0.6,medium
OCC005751,FAC0094,Gate 302,boarding_gate,T3,2026-06-23 14:00:00,30,60,0.5,medium
OCC005752,FAC0094,Gate 302,boarding_gate,T3,2026-06-23 15:00:00,38,60,0.63,medium
OCC005753,FAC0094,Gate 302,boarding_gate,T3,2026-06-23 16:00:00,47,60,0.78,high
OCC005754,FAC0094,Gate 302,boarding_gate,T3,2026-06-23 17:00:00,41,60,0.69,medium
OCC005755,FAC0094,Gate 302,boarding_gate,T3,2026-06-23 18:00:00,46,60,0.76,high
OCC005756,FAC0094,Gate 302,boarding_gate,T3,2026-06-23 19:00:00,51,60,0.85,high
OCC005757,FAC0094,Gate 302,boarding_gate,T3,2026-06-23 20:00:00,45,60,0.75,medium
OCC005758,FAC0094,Gate 302,boarding_gate,T3,2026-06-23 21:00:00,29,60,0.48,medium
OCC005759,FAC0094,Gate 302,boarding_gate,T3,2026-06-23 22:00:00,32,60,0.54,medium
OCC005760,FAC0094,Gate 302,boarding_gate,T3,2026-06-23 23:00:00,22,60,0.37,low
OCC005761,FAC0095,Gate 303,boarding_gate,T3,2026-06-21 00:00:00,33,60,0.54,medium
OCC005762,FAC0095,Gate 303,boarding_gate,T3,2026-06-21 01:00:00,31,60,0.51,medium
OCC005763,FAC0095,Gate 303,boarding_gate,T3,2026-06-21 02:00:00,38,60,0.64,medium
OCC005764,FAC0095,Gate 303,boarding_gate,T3,2026-06-21 03:00:00,34,60,0.56,medium
OCC005765,FAC0095,Gate 303,boarding_gate,T3,2026-06-21 04:00:00,31,60,0.52,medium
OCC005766,FAC0095,Gate 303,boarding_gate,T3,2026-06-21 05:00:00,44,60,0.73,medium
OCC005767,FAC0095,Gate 303,boarding_gate,T3,2026-06-21 06:00:00,50,60,0.84,high
OCC005768,FAC0095,Gate 303,boarding_gate,T3,2026-06-21 07:00:00,59,60,0.99,high
OCC005769,FAC0095,Gate 303,boarding_gate,T3,2026-06-21 08:00:00,56,60,0.94,high
OCC005770,FAC0095,Gate 303,boarding_gate,T3,2026-06-21 09:00:00,56,60,0.94,high
OCC005771,FAC0095,Gate 303,boarding_gate,T3,2026-06-21 10:00:00,49,60,0.82,high
OCC005772,FAC0095,Gate 303,boarding_gate,T3,2026-06-21 11:00:00,41,60,0.68,medium
OCC005773,FAC0095,Gate 303,boarding_gate,T3,2026-06-21 12:00:00,41,60,0.68,medium
OCC005774,FAC0095,Gate 303,boarding_gate,T3,2026-06-21 13:00:00,38,60,0.64,medium
OCC005775,FAC0095,Gate 303,boarding_gate,T3,2026-06-21 14:00:00,37,60,0.62,medium
OCC005776,FAC0095,Gate 303,boarding_gate,T3,2026-06-21 15:00:00,42,60,0.7,medium
OCC005777,FAC0095,Gate 303,boarding_gate,T3,2026-06-21 16:00:00,41,60,0.69,medium
OCC005778,FAC0095,Gate 303,boarding_gate,T3,2026-06-21 17:00:00,54,60,0.9,high
OCC005779,FAC0095,Gate 303,boarding_gate,T3,2026-06-21 18:00:00,58,60,0.96,high
OCC005780,FAC0095,Gate 303,boarding_gate,T3,2026-06-21 19:00:00,51,60,0.86,high
OCC005781,FAC0095,Gate 303,boarding_gate,T3,2026-06-21 20:00:00,43,60,0.72,medium
OCC005782,FAC0095,Gate 303,boarding_gate,T3,2026-06-21 21:00:00,40,60,0.67,medium
OCC005783,FAC0095,Gate 303,boarding_gate,T3,2026-06-21 22:00:00,37,60,0.62,medium
OCC005784,FAC0095,Gate 303,boarding_gate,T3,2026-06-21 23:00:00,34,60,0.57,medium
OCC005785,FAC0095,Gate 303,boarding_gate,T3,2026-06-22 00:00:00,30,60,0.5,medium
OCC005786,FAC0095,Gate 303,boarding_gate,T3,2026-06-22 01:00:00,29,60,0.49,medium
OCC005787,FAC0095,Gate 303,boarding_gate,T3,2026-06-22 02:00:00,30,60,0.51,medium
OCC005788,FAC0095,Gate 303,boarding_gate,T3,2026-06-22 03:00:00,33,60,0.55,medium
OCC005789,FAC0095,Gate 303,boarding_gate,T3,2026-06-22 04:00:00,31,60,0.52,medium
OCC005790,FAC0095,Gate 303,boarding_gate,T3,2026-06-22 05:00:00,37,60,0.62,medium
OCC005791,FAC0095,Gate 303,boarding_gate,T3,2026-06-22 06:00:00,41,60,0.68,medium
OCC005792,FAC0095,Gate 303,boarding_gate,T3,2026-06-22 07:00:00,55,60,0.92,high
OCC005793,FAC0095,Gate 303,boarding_gate,T3,2026-06-22 08:00:00,53,60,0.88,high
OCC005794,FAC0095,Gate 303,boarding_gate,T3,2026-06-22 09:00:00,55,60,0.92,high
OCC005795,FAC0095,Gate 303,boarding_gate,T3,2026-06-22 10:00:00,42,60,0.7,medium
OCC005796,FAC0095,Gate 303,boarding_gate,T3,2026-06-22 11:00:00,46,60,0.77,high
OCC005797,FAC0095,Gate 303,boarding_gate,T3,2026-06-22 12:00:00,33,60,0.55,medium
OCC005798,FAC0095,Gate 303,boarding_gate,T3,2026-06-22 13:00:00,37,60,0.61,medium
OCC005799,FAC0095,Gate 303,boarding_gate,T3,2026-06-22 14:00:00,37,60,0.61,medium
OCC005800,FAC0095,Gate 303,boarding_gate,T3,2026-06-22 15:00:00,43,60,0.71,medium
OCC005801,FAC0095,Gate 303,boarding_gate,T3,2026-06-22 16:00:00,44,60,0.74,medium
OCC005802,FAC0095,Gate 303,boarding_gate,T3,2026-06-22 17:00:00,59,60,0.98,high
OCC005803,FAC0095,Gate 303,boarding_gate,T3,2026-06-22 18:00:00,59,60,0.99,high
OCC005804,FAC0095,Gate 303,boarding_gate,T3,2026-06-22 19:00:00,52,60,0.87,high
OCC005805,FAC0095,Gate 303,boarding_gate,T3,2026-06-22 20:00:00,43,60,0.72,medium
OCC005806,FAC0095,Gate 303,boarding_gate,T3,2026-06-22 21:00:00,43,60,0.72,medium
OCC005807,FAC0095,Gate 303,boarding_gate,T3,2026-06-22 22:00:00,37,60,0.61,medium
OCC005808,FAC0095,Gate 303,boarding_gate,T3,2026-06-22 23:00:00,31,60,0.52,medium
OCC005809,FAC0095,Gate 303,boarding_gate,T3,2026-06-23 00:00:00,28,60,0.47,medium
OCC005810,FAC0095,Gate 303,boarding_gate,T3,2026-06-23 01:00:00,36,60,0.6,medium
OCC005811,FAC0095,Gate 303,boarding_gate,T3,2026-06-23 02:00:00,30,60,0.5,medium
OCC005812,FAC0095,Gate 303,boarding_gate,T3,2026-06-23 03:00:00,33,60,0.55,medium
OCC005813,FAC0095,Gate 303,boarding_gate,T3,2026-06-23 04:00:00,34,60,0.56,medium
OCC005814,FAC0095,Gate 303,boarding_gate,T3,2026-06-23 05:00:00,43,60,0.72,medium
OCC005815,FAC0095,Gate 303,boarding_gate,T3,2026-06-23 06:00:00,50,60,0.83,high
OCC005816,FAC0095,Gate 303,boarding_gate,T3,2026-06-23 07:00:00,57,60,0.94,high
OCC005817,FAC0095,Gate 303,boarding_gate,T3,2026-06-23 08:00:00,59,60,0.99,high
OCC005818,FAC0095,Gate 303,boarding_gate,T3,2026-06-23 09:00:00,50,60,0.84,high
OCC005819,FAC0095,Gate 303,boarding_gate,T3,2026-06-23 10:00:00,43,60,0.71,medium
OCC005820,FAC0095,Gate 303,boarding_gate,T3,2026-06-23 11:00:00,39,60,0.64,medium
OCC005821,FAC0095,Gate 303,boarding_gate,T3,2026-06-23 12:00:00,34,60,0.56,medium
OCC005822,FAC0095,Gate 303,boarding_gate,T3,2026-06-23 13:00:00,35,60,0.59,medium
OCC005823,FAC0095,Gate 303,boarding_gate,T3,2026-06-23 14:00:00,42,60,0.7,medium
OCC005824,FAC0095,Gate 303,boarding_gate,T3,2026-06-23 15:00:00,44,60,0.73,medium
OCC005825,FAC0095,Gate 303,boarding_gate,T3,2026-06-23 16:00:00,44,60,0.73,medium
OCC005826,FAC0095,Gate 303,boarding_gate,T3,2026-06-23 17:00:00,55,60,0.91,high
OCC005827,FAC0095,Gate 303,boarding_gate,T3,2026-06-23 18:00:00,51,60,0.85,high
OCC005828,FAC0095,Gate 303,boarding_gate,T3,2026-06-23 19:00:00,55,60,0.92,high
OCC005829,FAC0095,Gate 303,boarding_gate,T3,2026-06-23 20:00:00,45,60,0.75,medium
OCC005830,FAC0095,Gate 303,boarding_gate,T3,2026-06-23 21:00:00,44,60,0.73,medium
OCC005831,FAC0095,Gate 303,boarding_gate,T3,2026-06-23 22:00:00,41,60,0.68,medium
OCC005832,FAC0095,Gate 303,boarding_gate,T3,2026-06-23 23:00:00,32,60,0.54,medium
OCC005833,FAC0096,Gate 304,boarding_gate,T3,2026-06-21 00:00:00,37,60,0.62,medium
OCC005834,FAC0096,Gate 304,boarding_gate,T3,2026-06-21 01:00:00,28,60,0.47,medium
OCC005835,FAC0096,Gate 304,boarding_gate,T3,2026-06-21 02:00:00,31,60,0.52,medium
OCC005836,FAC0096,Gate 304,boarding_gate,T3,2026-06-21 03:00:00,31,60,0.52,medium
OCC005837,FAC0096,Gate 304,boarding_gate,T3,2026-06-21 04:00:00,36,60,0.6,medium
OCC005838,FAC0096,Gate 304,boarding_gate,T3,2026-06-21 05:00:00,43,60,0.72,medium
OCC005839,FAC0096,Gate 304,boarding_gate,T3,2026-06-21 06:00:00,49,60,0.81,high
OCC005840,FAC0096,Gate 304,boarding_gate,T3,2026-06-21 07:00:00,50,60,0.83,high
OCC005841,FAC0096,Gate 304,boarding_gate,T3,2026-06-21 08:00:00,59,60,0.99,high
OCC005842,FAC0096,Gate 304,boarding_gate,T3,2026-06-21 09:00:00,53,60,0.88,high
OCC005843,FAC0096,Gate 304,boarding_gate,T3,2026-06-21 10:00:00,52,60,0.87,high
OCC005844,FAC0096,Gate 304,boarding_gate,T3,2026-06-21 11:00:00,41,60,0.68,medium
OCC005845,FAC0096,Gate 304,boarding_gate,T3,2026-06-21 12:00:00,35,60,0.59,medium
OCC005846,FAC0096,Gate 304,boarding_gate,T3,2026-06-21 13:00:00,36,60,0.59,medium
OCC005847,FAC0096,Gate 304,boarding_gate,T3,2026-06-21 14:00:00,33,60,0.55,medium
OCC005848,FAC0096,Gate 304,boarding_gate,T3,2026-06-21 15:00:00,48,60,0.81,high
OCC005849,FAC0096,Gate 304,boarding_gate,T3,2026-06-21 16:00:00,45,60,0.75,medium
OCC005850,FAC0096,Gate 304,boarding_gate,T3,2026-06-21 17:00:00,54,60,0.89,high
OCC005851,FAC0096,Gate 304,boarding_gate,T3,2026-06-21 18:00:00,54,60,0.9,high
OCC005852,FAC0096,Gate 304,boarding_gate,T3,2026-06-21 19:00:00,57,60,0.95,high
OCC005853,FAC0096,Gate 304,boarding_gate,T3,2026-06-21 20:00:00,45,60,0.75,medium
OCC005854,FAC0096,Gate 304,boarding_gate,T3,2026-06-21 21:00:00,40,60,0.67,medium
OCC005855,FAC0096,Gate 304,boarding_gate,T3,2026-06-21 22:00:00,31,60,0.52,medium
OCC005856,FAC0096,Gate 304,boarding_gate,T3,2026-06-21 23:00:00,34,60,0.57,medium
OCC005857,FAC0096,Gate 304,boarding_gate,T3,2026-06-22 00:00:00,33,60,0.54,medium
OCC005858,FAC0096,Gate 304,boarding_gate,T3,2026-06-22 01:00:00,33,60,0.54,medium
OCC005859,FAC0096,Gate 304,boarding_gate,T3,2026-06-22 02:00:00,35,60,0.58,medium
OCC005860,FAC0096,Gate 304,boarding_gate,T3,2026-06-22 03:00:00,33,60,0.55,medium
OCC005861,FAC0096,Gate 304,boarding_gate,T3,2026-06-22 04:00:00,39,60,0.65,medium
OCC005862,FAC0096,Gate 304,boarding_gate,T3,2026-06-22 05:00:00,41,60,0.68,medium
OCC005863,FAC0096,Gate 304,boarding_gate,T3,2026-06-22 06:00:00,57,60,0.95,high
OCC005864,FAC0096,Gate 304,boarding_gate,T3,2026-06-22 07:00:00,46,60,0.76,high
OCC005865,FAC0096,Gate 304,boarding_gate,T3,2026-06-22 08:00:00,59,60,0.99,high
OCC005866,FAC0096,Gate 304,boarding_gate,T3,2026-06-22 09:00:00,49,60,0.82,high
OCC005867,FAC0096,Gate 304,boarding_gate,T3,2026-06-22 10:00:00,48,60,0.8,high
OCC005868,FAC0096,Gate 304,boarding_gate,T3,2026-06-22 11:00:00,45,60,0.74,medium
OCC005869,FAC0096,Gate 304,boarding_gate,T3,2026-06-22 12:00:00,31,60,0.52,medium
OCC005870,FAC0096,Gate 304,boarding_gate,T3,2026-06-22 13:00:00,31,60,0.52,medium
OCC005871,FAC0096,Gate 304,boarding_gate,T3,2026-06-22 14:00:00,43,60,0.72,medium
OCC005872,FAC0096,Gate 304,boarding_gate,T3,2026-06-22 15:00:00,43,60,0.72,medium
OCC005873,FAC0096,Gate 304,boarding_gate,T3,2026-06-22 16:00:00,47,60,0.78,high
OCC005874,FAC0096,Gate 304,boarding_gate,T3,2026-06-22 17:00:00,59,60,0.99,high
OCC005875,FAC0096,Gate 304,boarding_gate,T3,2026-06-22 18:00:00,59,60,0.99,high
OCC005876,FAC0096,Gate 304,boarding_gate,T3,2026-06-22 19:00:00,59,60,0.99,high
OCC005877,FAC0096,Gate 304,boarding_gate,T3,2026-06-22 20:00:00,50,60,0.84,high
OCC005878,FAC0096,Gate 304,boarding_gate,T3,2026-06-22 21:00:00,46,60,0.76,high
OCC005879,FAC0096,Gate 304,boarding_gate,T3,2026-06-22 22:00:00,40,60,0.66,medium
OCC005880,FAC0096,Gate 304,boarding_gate,T3,2026-06-22 23:00:00,35,60,0.58,medium
OCC005881,FAC0096,Gate 304,boarding_gate,T3,2026-06-23 00:00:00,28,60,0.47,medium
OCC005882,FAC0096,Gate 304,boarding_gate,T3,2026-06-23 01:00:00,31,60,0.52,medium
OCC005883,FAC0096,Gate 304,boarding_gate,T3,2026-06-23 02:00:00,33,60,0.55,medium
OCC005884,FAC0096,Gate 304,boarding_gate,T3,2026-06-23 03:00:00,35,60,0.59,medium
OCC005885,FAC0096,Gate 304,boarding_gate,T3,2026-06-23 04:00:00,41,60,0.68,medium
OCC005886,FAC0096,Gate 304,boarding_gate,T3,2026-06-23 05:00:00,43,60,0.72,medium
OCC005887,FAC0096,Gate 304,boarding_gate,T3,2026-06-23 06:00:00,50,60,0.83,high
OCC005888,FAC0096,Gate 304,boarding_gate,T3,2026-06-23 07:00:00,51,60,0.85,high
OCC005889,FAC0096,Gate 304,boarding_gate,T3,2026-06-23 08:00:00,54,60,0.91,high
OCC005890,FAC0096,Gate 304,boarding_gate,T3,2026-06-23 09:00:00,53,60,0.88,high
OCC005891,FAC0096,Gate 304,boarding_gate,T3,2026-06-23 10:00:00,49,60,0.82,high
OCC005892,FAC0096,Gate 304,boarding_gate,T3,2026-06-23 11:00:00,47,60,0.79,high
OCC005893,FAC0096,Gate 304,boarding_gate,T3,2026-06-23 12:00:00,36,60,0.6,medium
OCC005894,FAC0096,Gate 304,boarding_gate,T3,2026-06-23 13:00:00,35,60,0.59,medium
OCC005895,FAC0096,Gate 304,boarding_gate,T3,2026-06-23 14:00:00,38,60,0.64,medium
OCC005896,FAC0096,Gate 304,boarding_gate,T3,2026-06-23 15:00:00,40,60,0.66,medium
OCC005897,FAC0096,Gate 304,boarding_gate,T3,2026-06-23 16:00:00,45,60,0.75,high
OCC005898,FAC0096,Gate 304,boarding_gate,T3,2026-06-23 17:00:00,55,60,0.92,high
OCC005899,FAC0096,Gate 304,boarding_gate,T3,2026-06-23 18:00:00,59,60,0.99,high
OCC005900,FAC0096,Gate 304,boarding_gate,T3,2026-06-23 19:00:00,51,60,0.86,high
OCC005901,FAC0096,Gate 304,boarding_gate,T3,2026-06-23 20:00:00,48,60,0.8,high
OCC005902,FAC0096,Gate 304,boarding_gate,T3,2026-06-23 21:00:00,37,60,0.62,medium
OCC005903,FAC0096,Gate 304,boarding_gate,T3,2026-06-23 22:00:00,39,60,0.65,medium
OCC005904,FAC0096,Gate 304,boarding_gate,T3,2026-06-23 23:00:00,32,60,0.53,medium
OCC005905,FAC0097,Gate 305,boarding_gate,T3,2026-06-21 00:00:00,19,60,0.32,low
OCC005906,FAC0097,Gate 305,boarding_gate,T3,2026-06-21 01:00:00,15,60,0.25,low
OCC005907,FAC0097,Gate 305,boarding_gate,T3,2026-06-21 02:00:00,15,60,0.25,low
OCC005908,FAC0097,Gate 305,boarding_gate,T3,2026-06-21 03:00:00,20,60,0.33,low
OCC005909,FAC0097,Gate 305,boarding_gate,T3,2026-06-21 04:00:00,25,60,0.42,medium
OCC005910,FAC0097,Gate 305,boarding_gate,T3,2026-06-21 05:00:00,23,60,0.39,low
OCC005911,FAC0097,Gate 305,boarding_gate,T3,2026-06-21 06:00:00,40,60,0.67,medium
OCC005912,FAC0097,Gate 305,boarding_gate,T3,2026-06-21 07:00:00,49,60,0.81,high
OCC005913,FAC0097,Gate 305,boarding_gate,T3,2026-06-21 08:00:00,44,60,0.73,medium
OCC005914,FAC0097,Gate 305,boarding_gate,T3,2026-06-21 09:00:00,43,60,0.72,medium
OCC005915,FAC0097,Gate 305,boarding_gate,T3,2026-06-21 10:00:00,39,60,0.65,medium
OCC005916,FAC0097,Gate 305,boarding_gate,T3,2026-06-21 11:00:00,20,60,0.34,low
OCC005917,FAC0097,Gate 305,boarding_gate,T3,2026-06-21 12:00:00,22,60,0.37,low
OCC005918,FAC0097,Gate 305,boarding_gate,T3,2026-06-21 13:00:00,28,60,0.46,medium
OCC005919,FAC0097,Gate 305,boarding_gate,T3,2026-06-21 14:00:00,27,60,0.46,medium
OCC005920,FAC0097,Gate 305,boarding_gate,T3,2026-06-21 15:00:00,22,60,0.37,low
OCC005921,FAC0097,Gate 305,boarding_gate,T3,2026-06-21 16:00:00,32,60,0.54,medium
OCC005922,FAC0097,Gate 305,boarding_gate,T3,2026-06-21 17:00:00,46,60,0.76,high
OCC005923,FAC0097,Gate 305,boarding_gate,T3,2026-06-21 18:00:00,37,60,0.61,medium
OCC005924,FAC0097,Gate 305,boarding_gate,T3,2026-06-21 19:00:00,39,60,0.65,medium
OCC005925,FAC0097,Gate 305,boarding_gate,T3,2026-06-21 20:00:00,40,60,0.66,medium
OCC005926,FAC0097,Gate 305,boarding_gate,T3,2026-06-21 21:00:00,34,60,0.56,medium
OCC005927,FAC0097,Gate 305,boarding_gate,T3,2026-06-21 22:00:00,25,60,0.42,medium
OCC005928,FAC0097,Gate 305,boarding_gate,T3,2026-06-21 23:00:00,21,60,0.35,low
OCC005929,FAC0097,Gate 305,boarding_gate,T3,2026-06-22 00:00:00,12,60,0.2,low
OCC005930,FAC0097,Gate 305,boarding_gate,T3,2026-06-22 01:00:00,14,60,0.24,low
OCC005931,FAC0097,Gate 305,boarding_gate,T3,2026-06-22 02:00:00,24,60,0.4,medium
OCC005932,FAC0097,Gate 305,boarding_gate,T3,2026-06-22 03:00:00,16,60,0.27,low
OCC005933,FAC0097,Gate 305,boarding_gate,T3,2026-06-22 04:00:00,26,60,0.43,medium
OCC005934,FAC0097,Gate 305,boarding_gate,T3,2026-06-22 05:00:00,27,60,0.45,medium
OCC005935,FAC0097,Gate 305,boarding_gate,T3,2026-06-22 06:00:00,33,60,0.56,medium
OCC005936,FAC0097,Gate 305,boarding_gate,T3,2026-06-22 07:00:00,41,60,0.68,medium
OCC005937,FAC0097,Gate 305,boarding_gate,T3,2026-06-22 08:00:00,40,60,0.67,medium
OCC005938,FAC0097,Gate 305,boarding_gate,T3,2026-06-22 09:00:00,47,60,0.78,high
OCC005939,FAC0097,Gate 305,boarding_gate,T3,2026-06-22 10:00:00,37,60,0.62,medium
OCC005940,FAC0097,Gate 305,boarding_gate,T3,2026-06-22 11:00:00,25,60,0.42,medium
OCC005941,FAC0097,Gate 305,boarding_gate,T3,2026-06-22 12:00:00,26,60,0.43,medium
OCC005942,FAC0097,Gate 305,boarding_gate,T3,2026-06-22 13:00:00,24,60,0.4,low
OCC005943,FAC0097,Gate 305,boarding_gate,T3,2026-06-22 14:00:00,21,60,0.35,low
OCC005944,FAC0097,Gate 305,boarding_gate,T3,2026-06-22 15:00:00,24,60,0.39,low
OCC005945,FAC0097,Gate 305,boarding_gate,T3,2026-06-22 16:00:00,35,60,0.59,medium
OCC005946,FAC0097,Gate 305,boarding_gate,T3,2026-06-22 17:00:00,35,60,0.58,medium
OCC005947,FAC0097,Gate 305,boarding_gate,T3,2026-06-22 18:00:00,35,60,0.58,medium
OCC005948,FAC0097,Gate 305,boarding_gate,T3,2026-06-22 19:00:00,50,60,0.83,high
OCC005949,FAC0097,Gate 305,boarding_gate,T3,2026-06-22 20:00:00,36,60,0.61,medium
OCC005950,FAC0097,Gate 305,boarding_gate,T3,2026-06-22 21:00:00,33,60,0.54,medium
OCC005951,FAC0097,Gate 305,boarding_gate,T3,2026-06-22 22:00:00,21,60,0.35,low
OCC005952,FAC0097,Gate 305,boarding_gate,T3,2026-06-22 23:00:00,17,60,0.29,low
OCC005953,FAC0097,Gate 305,boarding_gate,T3,2026-06-23 00:00:00,16,60,0.27,low
OCC005954,FAC0097,Gate 305,boarding_gate,T3,2026-06-23 01:00:00,18,60,0.31,low
OCC005955,FAC0097,Gate 305,boarding_gate,T3,2026-06-23 02:00:00,19,60,0.31,low
OCC005956,FAC0097,Gate 305,boarding_gate,T3,2026-06-23 03:00:00,25,60,0.41,medium
OCC005957,FAC0097,Gate 305,boarding_gate,T3,2026-06-23 04:00:00,28,60,0.47,medium
OCC005958,FAC0097,Gate 305,boarding_gate,T3,2026-06-23 05:00:00,30,60,0.5,medium
OCC005959,FAC0097,Gate 305,boarding_gate,T3,2026-06-23 06:00:00,35,60,0.58,medium
OCC005960,FAC0097,Gate 305,boarding_gate,T3,2026-06-23 07:00:00,36,60,0.61,medium
OCC005961,FAC0097,Gate 305,boarding_gate,T3,2026-06-23 08:00:00,54,60,0.9,high
